Found 570 ships
<47.70213°N 3.36388°W @ 2013-10-01T03:13:00
<47.70213°N 3.363858°W @ 2013-10-01T03:22:00
<47.70213°N 3.363865°W @ 2013-10-01T03:31:00
<47.70214°N 3.363872°W @ 2013-10-01T03:49:00
<47.70213°N 3.363883°W @ 2013-10-01T03:58:00
<47.70216°N 3.363892°W @ 2013-10-01T04:07:00
<47.70214°N 3.363877°W @ 2013-10-01T04:25:00
<47.70214°N 3.363875°W @ 2013-10-01T04:34:00
<47.70214°N 3.363878°W @ 2013-10-01T04:43:00
<47.70214°N 3.363892°W @ 2013-10-01T04:52:00
<47.70216°N 3.363885°W @ 2013-10-01T05:28:00
<47.70216°N 3.363882°W @ 2013-10-01T05:37:00
<47.70216°N 3.363887°W @ 2013-10-01T05:55:00
<47.70218°N 3.363872°W @ 2013-10-01T06:04:00
<47.70216°N 3.363902°W @ 2013-10-01T06:13:00
<47.70216°N 3.363897°W @ 2013-10-01T06:22:00
<47.70216°N 3.363912°W @ 2013-10-01T06:31:00
<47.70216°N 3.363893°W @ 2013-10-01T06:49:00
<47.70216°N 3.363885°W @ 2013-10-01T06:58:00
<47.70216°N 3.363912°W @ 2013-10-01T07:07:00
<47.70218°N 3.363897°W @ 2013-10-01T07:31:00
<47.70218°N 3.363885°W @ 2013-10-01T07:49:00
<47.70213°N 3.363868°W @ 2013-10-01T08:28:00
<47.70213°N 3.363867°W @ 2013-10-01T08:37:00
<47.70214°N 3.3639°W @ 2013-10-01T08:46:00
<47.70214°N 3.363868°W @ 2013-10-01T08:55:00
<47.70214°N 3.363862°W @ 2013-10-01T09:07:00
<47.70213°N 3.363867°W @ 2013-10-01T09:16:00
<47.70214°N 3.363875°W @ 2013-10-01T09:25:00
<47.70214°N 3.363878°W @ 2013-10-01T09:34:00
<47.70214°N 3.363877°W @ 2013-10-01T09:43:00
<47.70216°N 3.363885°W @ 2013-10-01T09:52:00
<47.70216°N 3.36388°W @ 2013-10-01T10:13:00
<47.70214°N 3.363873°W @ 2013-10-01T10:22:00
<47.70213°N 3.363863°W @ 2013-10-01T10:31:00
<47.70216°N 3.363873°W @ 2013-10-01T10:49:00
<47.70216°N 3.363878°W @ 2013-10-01T10:58:00
<47.70216°N 3.36388°W @ 2013-10-01T11:10:00
<47.70213°N 3.363883°W @ 2013-10-01T11:28:00
<47.70214°N 3.363885°W @ 2013-10-01T11:58:00
<47.70216°N 3.363882°W @ 2013-10-01T12:07:00
<47.70216°N 3.36388°W @ 2013-10-01T12:28:00
<47.70214°N 3.363895°W @ 2013-10-01T12:49:00
<47.70216°N 3.363892°W @ 2013-10-01T13:07:00
<47.70214°N 3.363888°W @ 2013-10-01T13:25:00
<47.70214°N 3.363892°W @ 2013-10-01T13:34:00
<47.70214°N 3.363888°W @ 2013-10-01T14:37:00
<47.70214°N 3.36388°W @ 2013-10-01T14:52:00
<47.70214°N 3.363887°W @ 2013-10-01T15:37:00
<47.70216°N 3.363872°W @ 2013-10-01T17:13:00
<47.70216°N 3.363863°W @ 2013-10-01T17:22:00
<47.70214°N 3.363883°W @ 2013-10-01T17:43:00
<47.70214°N 3.36389°W @ 2013-10-01T17:52:00
<47.70214°N 3.363885°W @ 2013-10-01T18:34:00
<47.70216°N 3.363885°W @ 2013-10-01T18:43:00
<47.70216°N 3.363875°W @ 2013-10-01T18:52:00
<47.70216°N 3.363907°W @ 2013-10-01T19:28:00
<47.70216°N 3.363892°W @ 2013-10-01T19:37:00
<47.70216°N 3.363888°W @ 2013-10-01T19:49:00
<47.70214°N 3.363885°W @ 2013-10-01T19:58:00
<47.70214°N 3.363898°W @ 2013-10-01T20:07:00
<47.70213°N 3.363913°W @ 2013-10-01T20:16:00
<47.70213°N 3.363908°W @ 2013-10-01T20:25:00
<47.70214°N 3.363897°W @ 2013-10-01T20:34:00
<47.70214°N 3.363918°W @ 2013-10-01T20:43:00
<47.70214°N 3.36388°W @ 2013-10-01T20:52:00
<47.70214°N 3.363872°W @ 2013-10-01T21:07:00
<47.70216°N 3.363868°W @ 2013-10-01T21:28:00
<47.70216°N 3.363865°W @ 2013-10-01T21:43:00
TOURELLE DU STOLE (98 positions)
<47.70507°N 3.425765°W @ 2013-09-30T21:53:00
<47.70505°N 3.425768°W @ 2013-09-30T22:03:00
<47.70506°N 3.425747°W @ 2013-09-30T22:23:00
<47.70506°N 3.425758°W @ 2013-09-30T22:36:00
<47.70507°N 3.425753°W @ 2013-09-30T22:47:00
<47.70505°N 3.425765°W @ 2013-09-30T22:56:00
<47.70506°N 3.425763°W @ 2013-09-30T23:11:00
<47.70505°N 3.425772°W @ 2013-09-30T23:20:00
<47.70506°N 3.425758°W @ 2013-09-30T23:32:00
<47.70505°N 3.425753°W @ 2013-09-30T23:41:00
<47.70507°N 3.425745°W @ 2013-09-30T23:51:00
<47.70505°N 3.42577°W @ 2013-10-01T00:05:00
<47.70505°N 3.425758°W @ 2013-10-01T00:14:00
<47.70507°N 3.425747°W @ 2013-10-01T00:36:00
<47.70506°N 3.425745°W @ 2013-10-01T00:47:00
<47.70506°N 3.425763°W @ 2013-10-01T00:57:00
<47.70506°N 3.425763°W @ 2013-10-01T01:11:00
<47.70506°N 3.425752°W @ 2013-10-01T01:26:00
<47.70506°N 3.425763°W @ 2013-10-01T01:35:00
<47.70505°N 3.425767°W @ 2013-10-01T01:44:00
<47.70504°N 3.425755°W @ 2013-10-01T01:53:00
<47.70504°N 3.425745°W @ 2013-10-01T02:03:00
<47.70504°N 3.425747°W @ 2013-10-01T02:18:00
<47.70504°N 3.425745°W @ 2013-10-01T02:29:00
<47.70504°N 3.425755°W @ 2013-10-01T02:38:00
<47.70506°N 3.425767°W @ 2013-10-01T02:48:00
<47.70505°N 3.42575°W @ 2013-10-01T02:59:00
<47.70505°N 3.42575°W @ 2013-10-01T03:08:00
<47.70506°N 3.425763°W @ 2013-10-01T03:18:00
<47.70504°N 3.425752°W @ 2013-10-01T03:29:00
<47.70504°N 3.425752°W @ 2013-10-01T03:44:00
<47.70504°N 3.425745°W @ 2013-10-01T03:53:00
<47.70506°N 3.42575°W @ 2013-10-01T04:03:00
<47.70506°N 3.425768°W @ 2013-10-01T04:21:00
<47.70504°N 3.425763°W @ 2013-10-01T04:32:00
<47.70505°N 3.425737°W @ 2013-10-01T04:41:00
<47.70504°N 3.42574°W @ 2013-10-01T04:50:00
<47.70505°N 3.42575°W @ 2013-10-01T05:23:00
<47.70504°N 3.425753°W @ 2013-10-01T05:32:00
<47.70504°N 3.425762°W @ 2013-10-01T05:53:00
<47.70502°N 3.425773°W @ 2013-10-01T06:05:00
<47.70505°N 3.425788°W @ 2013-10-01T06:17:00
<47.70504°N 3.425758°W @ 2013-10-01T06:26:00
<47.70506°N 3.425757°W @ 2013-10-01T06:35:00
<47.70504°N 3.42576°W @ 2013-10-01T06:44:00
<47.70505°N 3.425772°W @ 2013-10-01T06:53:00
<47.70504°N 3.42576°W @ 2013-10-01T07:05:00
<47.70506°N 3.425767°W @ 2013-10-01T07:14:00
<47.70504°N 3.425755°W @ 2013-10-01T07:23:00
<47.70506°N 3.425752°W @ 2013-10-01T07:36:00
<47.70507°N 3.425772°W @ 2013-10-01T07:50:00
<47.70507°N 3.425765°W @ 2013-10-01T08:29:00
<47.70507°N 3.425772°W @ 2013-10-01T08:38:00
<47.70507°N 3.425778°W @ 2013-10-01T08:47:00
<47.70507°N 3.425755°W @ 2013-10-01T08:56:00
<47.70506°N 3.425758°W @ 2013-10-01T09:05:00
<47.70505°N 3.425747°W @ 2013-10-01T09:14:00
<47.70505°N 3.425742°W @ 2013-10-01T09:23:00
<47.70504°N 3.425772°W @ 2013-10-01T09:32:00
<47.70504°N 3.425758°W @ 2013-10-01T09:41:00
<47.70504°N 3.425768°W @ 2013-10-01T09:50:00
<47.70506°N 3.425753°W @ 2013-10-01T10:11:00
<47.70506°N 3.425758°W @ 2013-10-01T10:21:00
<47.70505°N 3.425753°W @ 2013-10-01T10:32:00
<47.70504°N 3.425753°W @ 2013-10-01T10:44:00
<47.70504°N 3.425763°W @ 2013-10-01T10:56:00
<47.70502°N 3.425762°W @ 2013-10-01T11:05:00
<47.70506°N 3.425762°W @ 2013-10-01T11:14:00
<47.70504°N 3.425752°W @ 2013-10-01T11:23:00
<47.70505°N 3.425768°W @ 2013-10-01T11:35:00
<47.70506°N 3.425755°W @ 2013-10-01T11:44:00
<47.70504°N 3.425762°W @ 2013-10-01T11:54:00
<47.70504°N 3.425758°W @ 2013-10-01T12:05:00
<47.70507°N 3.425737°W @ 2013-10-01T12:29:00
<47.70505°N 3.425758°W @ 2013-10-01T12:38:00
<47.70504°N 3.425775°W @ 2013-10-01T12:47:00
<47.70504°N 3.425755°W @ 2013-10-01T12:57:00
<47.70504°N 3.425763°W @ 2013-10-01T13:06:00
<47.70504°N 3.425753°W @ 2013-10-01T13:26:00
<47.70502°N 3.425748°W @ 2013-10-01T13:35:00
<47.70504°N 3.425783°W @ 2013-10-01T14:54:00
<47.70502°N 3.425763°W @ 2013-10-01T15:41:00
<47.70505°N 3.425753°W @ 2013-10-01T16:53:00
<47.70504°N 3.425745°W @ 2013-10-01T17:17:00
<47.70504°N 3.425745°W @ 2013-10-01T17:54:00
<47.70504°N 3.425742°W @ 2013-10-01T18:56:00
<47.70506°N 3.425747°W @ 2013-10-01T19:06:00
<47.70502°N 3.425747°W @ 2013-10-01T19:38:00
<47.70506°N 3.425748°W @ 2013-10-01T19:48:00
<47.70505°N 3.42575°W @ 2013-10-01T20:02:00
<47.70504°N 3.425752°W @ 2013-10-01T20:11:00
<47.70504°N 3.425743°W @ 2013-10-01T20:23:00
<47.70506°N 3.425748°W @ 2013-10-01T20:33:00
<47.70505°N 3.425753°W @ 2013-10-01T20:48:00
<47.70504°N 3.42577°W @ 2013-10-01T21:06:00
<47.70506°N 3.425747°W @ 2013-10-01T21:18:00
<47.70506°N 3.425758°W @ 2013-10-01T21:32:00
<47.70504°N 3.42576°W @ 2013-10-01T21:42:00
TOURMALET (87 positions)
<47.87498°N 3.909737°W @ 2013-09-30T21:50:00
<47.87496°N 3.909717°W @ 2013-09-30T22:03:00
<47.87498°N 3.909725°W @ 2013-09-30T22:24:00
<47.87498°N 3.909743°W @ 2013-09-30T22:35:00
<47.87498°N 3.909717°W @ 2013-09-30T22:44:00
<47.87495°N 3.909728°W @ 2013-09-30T22:53:00
<47.87494°N 3.90973°W @ 2013-09-30T23:02:00
<47.87495°N 3.909708°W @ 2013-09-30T23:12:00
<47.87495°N 3.909735°W @ 2013-09-30T23:21:00
<47.87494°N 3.909723°W @ 2013-09-30T23:30:00
<47.87495°N 3.90975°W @ 2013-09-30T23:41:00
<47.87496°N 3.909718°W @ 2013-09-30T23:51:00
<47.87495°N 3.909737°W @ 2013-10-01T00:01:00
<47.87497°N 3.909717°W @ 2013-10-01T00:11:00
<47.87494°N 3.909707°W @ 2013-10-01T00:20:00
<47.87495°N 3.909735°W @ 2013-10-01T00:39:00
<47.87496°N 3.909737°W @ 2013-10-01T00:50:00
<47.87495°N 3.909708°W @ 2013-10-01T01:00:00
<47.87493°N 3.90971°W @ 2013-10-01T01:11:00
<47.87495°N 3.909727°W @ 2013-10-01T01:21:00
<47.87496°N 3.909725°W @ 2013-10-01T01:31:00
<47.87496°N 3.909722°W @ 2013-10-01T01:49:00
<47.87493°N 3.909727°W @ 2013-10-01T02:08:00
<47.87493°N 3.909717°W @ 2013-10-01T02:18:00
<47.87491°N 3.909708°W @ 2013-10-01T02:28:00
<47.87493°N 3.909752°W @ 2013-10-01T02:38:00
<47.87493°N 3.909735°W @ 2013-10-01T02:47:00
<47.87497°N 3.909727°W @ 2013-10-01T02:57:00
<47.87494°N 3.909723°W @ 2013-10-01T03:07:00
<47.87494°N 3.909735°W @ 2013-10-01T03:16:00
<47.87491°N 3.909713°W @ 2013-10-01T03:27:00
<47.87495°N 3.909712°W @ 2013-10-01T03:36:00
<47.8749°N 3.909722°W @ 2013-10-01T03:45:00
<47.87491°N 3.909738°W @ 2013-10-01T03:54:00
<47.87494°N 3.909712°W @ 2013-10-01T04:04:00
<47.87495°N 3.909733°W @ 2013-10-01T04:16:00
<47.87497°N 3.909717°W @ 2013-10-01T04:25:00
<47.87496°N 3.909717°W @ 2013-10-01T04:36:00
<47.87493°N 3.909688°W @ 2013-10-01T04:47:00
<47.87495°N 3.909695°W @ 2013-10-01T04:56:00
<47.87494°N 3.909738°W @ 2013-10-01T05:25:00
<47.87494°N 3.909768°W @ 2013-10-01T05:35:00
<47.87495°N 3.90974°W @ 2013-10-01T05:54:00
<47.87495°N 3.909733°W @ 2013-10-01T06:03:00
<47.87495°N 3.909742°W @ 2013-10-01T06:13:00
<47.87497°N 3.90973°W @ 2013-10-01T06:22:00
<47.87498°N 3.909705°W @ 2013-10-01T06:31:00
<47.87497°N 3.909713°W @ 2013-10-01T06:40:00
<47.87497°N 3.90972°W @ 2013-10-01T06:51:00
<47.87494°N 3.909727°W @ 2013-10-01T07:09:00
<47.87498°N 3.909717°W @ 2013-10-01T07:29:00
<47.87496°N 3.909725°W @ 2013-10-01T07:38:00
<47.87495°N 3.90973°W @ 2013-10-01T07:48:00
<47.87497°N 3.90975°W @ 2013-10-01T08:25:00
<47.87494°N 3.909737°W @ 2013-10-01T08:34:00
<47.87495°N 3.909747°W @ 2013-10-01T08:44:00
<47.87495°N 3.90972°W @ 2013-10-01T08:53:00
<47.87494°N 3.909718°W @ 2013-10-01T09:02:00
<47.87494°N 3.90973°W @ 2013-10-01T09:11:00
<47.87495°N 3.909707°W @ 2013-10-01T09:20:00
<47.87495°N 3.909727°W @ 2013-10-01T09:30:00
<47.87494°N 3.909748°W @ 2013-10-01T09:41:00
<47.87496°N 3.909728°W @ 2013-10-01T09:50:00
<47.87498°N 3.909732°W @ 2013-10-01T10:12:00
<47.87496°N 3.909702°W @ 2013-10-01T10:22:00
<47.87496°N 3.909698°W @ 2013-10-01T10:33:00
<47.87499°N 3.909682°W @ 2013-10-01T10:43:00
<47.87496°N 3.909695°W @ 2013-10-01T10:53:00
<47.87495°N 3.909707°W @ 2013-10-01T11:03:00
<47.87495°N 3.909697°W @ 2013-10-01T11:12:00
<47.87494°N 3.909713°W @ 2013-10-01T11:22:00
<47.87494°N 3.909703°W @ 2013-10-01T11:32:00
<47.87497°N 3.909707°W @ 2013-10-01T11:41:00
<47.87494°N 3.90969°W @ 2013-10-01T11:51:00
<47.87495°N 3.909703°W @ 2013-10-01T12:02:00
<47.87492°N 3.909728°W @ 2013-10-01T12:11:00
<47.87494°N 3.909737°W @ 2013-10-01T12:21:00
<47.87495°N 3.909707°W @ 2013-10-01T12:30:00
<47.87491°N 3.909713°W @ 2013-10-01T12:49:00
<47.87494°N 3.909732°W @ 2013-10-01T13:09:00
<47.87494°N 3.909705°W @ 2013-10-01T13:20:00
<47.87493°N 3.909733°W @ 2013-10-01T13:30:00
<47.87497°N 3.909707°W @ 2013-10-01T14:33:00
<47.87495°N 3.909697°W @ 2013-10-01T14:53:00
<47.87496°N 3.909698°W @ 2013-10-01T15:23:00
<47.85498°N 3.929582°W @ 2013-10-01T15:38:00
<47.83675°N 3.944997°W @ 2013-10-01T15:46:00
TREBERON (74 positions)
<48.38372°N 4.495373°W @ 2013-09-30T21:57:00
<48.38367°N 4.495305°W @ 2013-09-30T22:06:00
<48.38364°N 4.495323°W @ 2013-09-30T22:24:00
<48.38366°N 4.495363°W @ 2013-09-30T22:33:00
<48.38366°N 4.4956°W @ 2013-09-30T22:42:00
<48.38369°N 4.495382°W @ 2013-09-30T22:51:00
<48.38367°N 4.495355°W @ 2013-09-30T23:00:00
<48.38369°N 4.495362°W @ 2013-09-30T23:18:00
<48.38363°N 4.495322°W @ 2013-09-30T23:27:00
<48.3837°N 4.49532°W @ 2013-09-30T23:36:00
<48.38366°N 4.495355°W @ 2013-09-30T23:45:00
<48.38361°N 4.495355°W @ 2013-09-30T23:57:00
<48.38367°N 4.49533°W @ 2013-10-01T00:06:00
<48.38367°N 4.495327°W @ 2013-10-01T00:18:00
<48.38371°N 4.495393°W @ 2013-10-01T00:27:00
<48.38365°N 4.495345°W @ 2013-10-01T00:48:00
<48.38371°N 4.495353°W @ 2013-10-01T00:57:00
<48.38374°N 4.495365°W @ 2013-10-01T01:06:00
<48.38364°N 4.495268°W @ 2013-10-01T01:15:00
<48.38358°N 4.495315°W @ 2013-10-01T01:27:00
<48.38365°N 4.495342°W @ 2013-10-01T01:48:00
<48.38367°N 4.495345°W @ 2013-10-01T02:00:00
<48.38366°N 4.495296°W @ 2013-10-01T02:18:00
<48.38366°N 4.495362°W @ 2013-10-01T02:27:00
<48.38363°N 4.495363°W @ 2013-10-01T02:36:00
<48.38364°N 4.49538°W @ 2013-10-01T02:45:00
<48.38359°N 4.49531°W @ 2013-10-01T02:54:00
<48.38369°N 4.49529°W @ 2013-10-01T03:03:00
<48.38365°N 4.495342°W @ 2013-10-01T03:15:00
<48.38367°N 4.495338°W @ 2013-10-01T03:24:00
<48.38372°N 4.495352°W @ 2013-10-01T03:33:00
<48.38371°N 4.495276°W @ 2013-10-01T03:42:00
<48.38374°N 4.495242°W @ 2013-10-01T03:51:00
<48.38361°N 4.495438°W @ 2013-10-01T04:09:00
<48.38363°N 4.495317°W @ 2013-10-01T04:21:00
<48.38365°N 4.495295°W @ 2013-10-01T04:33:00
<48.38366°N 4.495335°W @ 2013-10-01T04:42:00
<48.38366°N 4.495323°W @ 2013-10-01T04:51:00
<48.38209°N 4.496605°W @ 2013-10-01T05:29:00
<48.36289°N 4.488862°W @ 2013-10-01T05:37:00
<48.29685°N 4.50471°W @ 2013-10-01T05:52:00
<48.30017°N 4.494437°W @ 2013-10-01T06:08:00
<48.35651°N 4.489233°W @ 2013-10-01T06:18:00
<48.38286°N 4.495567°W @ 2013-10-01T06:26:00
<48.38363°N 4.495399°W @ 2013-10-01T09:38:00
<48.38366°N 4.495338°W @ 2013-10-01T09:53:00
<48.38371°N 4.495333°W @ 2013-10-01T10:54:00
<48.38361°N 4.49536°W @ 2013-10-01T11:54:00
<48.38365°N 4.495342°W @ 2013-10-01T12:39:00
<48.29634°N 4.511225°W @ 2013-10-01T14:37:00
<48.37295°N 4.490473°W @ 2013-10-01T14:57:00
<48.38365°N 4.49538°W @ 2013-10-01T15:38:00
<48.37223°N 4.49017°W @ 2013-10-01T15:47:00
<48.38366°N 4.495355°W @ 2013-10-01T17:13:00
<48.38368°N 4.495399°W @ 2013-10-01T17:22:00
<48.38362°N 4.495343°W @ 2013-10-01T18:34:00
<48.38363°N 4.495337°W @ 2013-10-01T18:43:00
<48.38367°N 4.495337°W @ 2013-10-01T18:52:00
<48.38366°N 4.495332°W @ 2013-10-01T19:01:00
<48.38362°N 4.495318°W @ 2013-10-01T19:28:00
<48.38356°N 4.495348°W @ 2013-10-01T19:37:00
<48.38363°N 4.495358°W @ 2013-10-01T19:46:00
<48.38363°N 4.495335°W @ 2013-10-01T19:55:00
<48.38365°N 4.495353°W @ 2013-10-01T20:04:00
<48.38365°N 4.495378°W @ 2013-10-01T20:13:00
<48.38372°N 4.495278°W @ 2013-10-01T20:22:00
<48.38364°N 4.495333°W @ 2013-10-01T20:31:00
<48.38364°N 4.495333°W @ 2013-10-01T20:49:00
<48.3836°N 4.495345°W @ 2013-10-01T20:58:00
<48.38366°N 4.495293°W @ 2013-10-01T21:07:00
<48.38364°N 4.495355°W @ 2013-10-01T21:16:00
<48.38369°N 4.49534°W @ 2013-10-01T21:25:00
<48.38366°N 4.495338°W @ 2013-10-01T21:34:00
<48.38362°N 4.495293°W @ 2013-10-01T21:46:00
TRITON LEADER (32 positions)
<48.37072°N 5.948167°W @ 2013-10-01T13:28:00
<48.4087°N 5.9183°W @ 2013-10-01T13:37:00
<48.65587°N 5.725966°W @ 2013-10-01T14:38:00
<48.73372°N 5.657033°W @ 2013-10-01T14:58:00
<48.81563°N 5.532817°W @ 2013-10-01T15:23:00
<48.8523°N 5.4397°W @ 2013-10-01T15:39:00
<48.87115°N 5.389567°W @ 2013-10-01T15:47:00
<49.02105°N 5.005417°W @ 2013-10-01T16:52:00
<49.10643°N 4.881467°W @ 2013-10-01T17:18:00
<49.12002°N 4.862167°W @ 2013-10-01T17:22:00
<49.20123°N 4.7499°W @ 2013-10-01T17:47:00
<49.22782°N 4.71045°W @ 2013-10-01T17:56:00
<49.36853°N 4.487°W @ 2013-10-01T18:39:00
<49.40425°N 4.443067°W @ 2013-10-01T18:49:00
<49.4336°N 4.408283°W @ 2013-10-01T18:57:00
<49.47027°N 4.364617°W @ 2013-10-01T19:07:00
<49.50285°N 4.340683°W @ 2013-10-01T19:15:00
<49.54782°N 4.292666°W @ 2013-10-01T19:28:00
<49.57863°N 4.241933°W @ 2013-10-01T19:38:00
<49.60992°N 4.190883°W @ 2013-10-01T19:48:00
<49.64237°N 4.138467°W @ 2013-10-01T19:58:00
<49.6746°N 4.087033°W @ 2013-10-01T20:08:00
<49.6971°N 4.050833°W @ 2013-10-01T20:16:00
<49.73608°N 3.990167°W @ 2013-10-01T20:28:00
<49.77145°N 3.938617°W @ 2013-10-01T20:39:00
<49.80425°N 3.891183°W @ 2013-10-01T20:49:00
<49.8368°N 3.8444°W @ 2013-10-01T20:59:00
<49.86542°N 3.80405°W @ 2013-10-01T21:07:00
<49.89133°N 3.74705°W @ 2013-10-01T21:17:00
<49.92162°N 3.693933°W @ 2013-10-01T21:28:00
<49.96183°N 3.659617°W @ 2013-10-01T21:38:00
<49.99602°N 3.6127°W @ 2013-10-01T21:48:00
TUKU TUKU (58 positions)
<47.33262°N 3.380145°W @ 2013-10-01T07:38:00
<47.35943°N 3.387498°W @ 2013-10-01T07:49:00
<47.37657°N 3.392205°W @ 2013-10-01T07:56:00
<47.46387°N 3.389165°W @ 2013-10-01T08:29:00
<47.49058°N 3.38691°W @ 2013-10-01T08:38:00
<47.52077°N 3.383808°W @ 2013-10-01T08:48:00
<47.55223°N 3.380497°W @ 2013-10-01T08:58:00
<47.58347°N 3.377223°W @ 2013-10-01T09:09:00
<47.61447°N 3.374818°W @ 2013-10-01T09:19:00
<47.64562°N 3.381363°W @ 2013-10-01T09:29:00
<47.67469°N 3.389228°W @ 2013-10-01T09:39:00
<47.69717°N 3.375537°W @ 2013-10-01T09:48:00
<47.72115°N 3.36449°W @ 2013-10-01T09:56:00
<47.72811°N 3.3619°W @ 2013-10-01T10:15:00
<47.7281°N 3.361898°W @ 2013-10-01T10:24:00
<47.7281°N 3.361897°W @ 2013-10-01T10:34:00
<47.7281°N 3.361895°W @ 2013-10-01T10:44:00
<47.72811°N 3.36189°W @ 2013-10-01T10:53:00
<47.72809°N 3.361897°W @ 2013-10-01T11:05:00
<47.72812°N 3.361893°W @ 2013-10-01T11:29:00
<47.72813°N 3.361893°W @ 2013-10-01T11:38:00
<47.72812°N 3.361898°W @ 2013-10-01T11:47:00
<47.72812°N 3.361905°W @ 2013-10-01T11:56:00
<47.72812°N 3.361897°W @ 2013-10-01T12:06:00
<47.72813°N 3.361898°W @ 2013-10-01T12:16:00
<47.72813°N 3.361902°W @ 2013-10-01T12:25:00
<47.72813°N 3.361902°W @ 2013-10-01T12:36:00
<47.72809°N 3.36191°W @ 2013-10-01T12:45:00
<47.72809°N 3.361908°W @ 2013-10-01T12:55:00
<47.72809°N 3.361897°W @ 2013-10-01T13:04:00
<47.72809°N 3.361897°W @ 2013-10-01T13:26:00
<47.71705°N 3.364998°W @ 2013-10-01T14:37:00
<47.66478°N 3.390193°W @ 2013-10-01T14:58:00
<47.59935°N 3.375042°W @ 2013-10-01T15:23:00
<47.56055°N 3.373575°W @ 2013-10-01T15:38:00
<47.54402°N 3.374245°W @ 2013-10-01T15:44:00
<47.37745°N 3.400205°W @ 2013-10-01T17:18:00
<47.37761°N 3.399803°W @ 2013-10-01T17:22:00
<47.33144°N 3.380027°W @ 2013-10-01T17:47:00
<47.31499°N 3.372268°W @ 2013-10-01T17:53:00
<47.19521°N 3.31567°W @ 2013-10-01T18:37:00
<47.16201°N 3.300015°W @ 2013-10-01T18:49:00
<47.14956°N 3.294207°W @ 2013-10-01T18:53:00
<47.15186°N 3.324623°W @ 2013-10-01T19:16:00
<47.17348°N 3.358637°W @ 2013-10-01T19:27:00
<47.18213°N 3.37209°W @ 2013-10-01T19:31:00
<47.21231°N 3.417283°W @ 2013-10-01T19:47:00
<47.23652°N 3.453313°W @ 2013-10-01T19:59:00
<47.2514°N 3.475953°W @ 2013-10-01T20:07:00
<47.26825°N 3.50124°W @ 2013-10-01T20:16:00
<47.28776°N 3.530765°W @ 2013-10-01T20:27:00
<47.31041°N 3.564847°W @ 2013-10-01T20:39:00
<47.32657°N 3.589755°W @ 2013-10-01T20:48:00
<47.34671°N 3.619943°W @ 2013-10-01T20:59:00
<47.36474°N 3.647098°W @ 2013-10-01T21:08:00
<47.38042°N 3.670828°W @ 2013-10-01T21:17:00
<47.40054°N 3.701007°W @ 2013-10-01T21:27:00
<47.41497°N 3.723878°W @ 2013-10-01T21:35:00
TUNA (13 positions)
<49.49117°N 4.2615°W @ 2013-09-30T21:57:00
<49.48333°N 4.282°W @ 2013-09-30T22:02:00
<49.43283°N 4.409667°W @ 2013-09-30T22:37:00
<49.23833°N 4.9015°W @ 2013-10-01T00:59:00
<49.22667°N 4.929833°W @ 2013-10-01T01:08:00
<49.21367°N 4.961°W @ 2013-10-01T01:17:00
<49.2°N 4.994667°W @ 2013-10-01T01:27:00
<49.1865°N 5.029167°W @ 2013-10-01T01:38:00
<49.18367°N 5.036167°W @ 2013-10-01T01:40:00
<49.16933°N 5.070667°W @ 2013-10-01T01:50:00
<49.15517°N 5.107°W @ 2013-10-01T02:01:00
<49.13517°N 5.159°W @ 2013-10-01T02:17:00
<49.12017°N 5.196667°W @ 2013-10-01T02:28:00
TXIMISTARRI 2 (44 positions)
<48.18197°N 4.720623°W @ 2013-09-30T21:56:00
<48.16361°N 4.686322°W @ 2013-09-30T22:08:00
<48.12811°N 4.630122°W @ 2013-09-30T22:29:00
<48.10993°N 4.608588°W @ 2013-09-30T22:38:00
<48.09195°N 4.583608°W @ 2013-09-30T22:49:00
<48.09113°N 4.569849°W @ 2013-09-30T22:58:00
<48.09172°N 4.59304°W @ 2013-09-30T23:08:00
<48.09253°N 4.581079°W @ 2013-09-30T23:19:00
<48.09376°N 4.571438°W @ 2013-09-30T23:29:00
<48.09533°N 4.575635°W @ 2013-09-30T23:39:00
<48.11037°N 4.557093°W @ 2013-09-30T23:49:00
<48.11524°N 4.522752°W @ 2013-09-30T23:59:00
<48.11795°N 4.493313°W @ 2013-10-01T00:08:00
<48.1298°N 4.462922°W @ 2013-10-01T00:18:00
<48.12826°N 4.427742°W @ 2013-10-01T00:29:00
<48.12305°N 4.394708°W @ 2013-10-01T00:39:00
<48.11729°N 4.363081°W @ 2013-10-01T00:49:00
<48.10928°N 4.33437°W @ 2013-10-01T00:58:00
<48.09737°N 4.322962°W @ 2013-10-01T01:08:00
<48.14749°N 4.415862°W @ 2013-10-01T16:52:00
<48.14278°N 4.499348°W @ 2013-10-01T17:19:00
<48.14015°N 4.516593°W @ 2013-10-01T17:23:00
<48.13183°N 4.606323°W @ 2013-10-01T17:48:00
<48.13774°N 4.631785°W @ 2013-10-01T17:56:00
<48.15651°N 4.67466°W @ 2013-10-01T18:38:00
<48.15731°N 4.676475°W @ 2013-10-01T18:48:00
<48.15787°N 4.677213°W @ 2013-10-01T18:59:00
<48.15383°N 4.671543°W @ 2013-10-01T19:09:00
<48.14147°N 4.680345°W @ 2013-10-01T19:15:00
<48.12127°N 4.661072°W @ 2013-10-01T19:28:00
<48.1136°N 4.635163°W @ 2013-10-01T19:38:00
<48.11117°N 4.63733°W @ 2013-10-01T19:49:00
